one-hot__Sex_Male,one-hot__Where_do_you_climb_Indoor Climbing only,one-hot__Where_do_you_climb_Indoor and outdoor climbing,one-hot__Where_do_you_climb_Outdoor Climbing only,Timestamp,Height_(cm),Weight_(KG),Arm_Span_(cm),How_long_have_you_been_climbing_for,Hardest_V_Grade_ever_climbed_,Hardest_V_Grade_climbed_in_the_Last_3_months,The_V_grade_you_can_send_90-100%_of_routes_,Hardest_Route_grade_climbed_(Ewbank_grade)_,Hardest_route_climbed_last_3_months_(ewbank),Route_grade_you_can_send_90-100%_of_climbs,Frequency_of_climbing_sessions_per_week,Average_hours_climbing_per_week_(not_including_training),Average_hours_Training_for_climbing_per_week_,Hangboard_Frequency_per_week_,Max_Weight_hangboard_18mm_edge_-_Half_crimp_(KG)__(10_seconds)_(added_weight_only),Max_Weight_hangboard_18mm_edge_-_open_crimp_(KG)_(10_seconds)__(added_weight_only),"Min_Edge_used_(mm,_+kg_if_weight_added_)_-_Half_Crimp_(10_seconds)","Min_Edge_used_(mm,_+kg_if_weight_added)_-_Open_crimp_(10_seconds)_",Campus_Board_frequency_per_week_,Campus_Board_time_per_week_(hours),Frequency_of_Endurance_training_sesions_per_week,General_Strength_Training_frequency_per_week_,Time_spent_General_strength_training_(hours),"Other_activities_(ie_yoga,_cardio)",Max_pull_up_reps,5_rep_max_weighted_pull_ups,max_push_ups_reps,max_L-sit_time_,Back 2,Back 3,Front 2,Front 3,Full Crimp,Half Crimp,I don't Hangboard,Middle 2,Monos,Open Crimp,Pinch,Slopers,"""no hangs""",I don't hangboard,Max weight,Min Edge,One arm hang program,Other protocol,Repeaters,,4x4,ARC,Feet on 'campusing',I don't train for endurance,Laps of routes,Max moves,hangboard repeater protocols,other,route climbing intervals,systems boards,threshold intervals,Antagonists,Core,Legs,No other strength training,Upper body pulling,Upper body pushing
1.0,0.0,1.0,0.0,1571300453000000000,180.0,72.0,185.0,7.0,7.0,7.0,6.0,29.0,27.0,27.0,4,9,6,6,16.0,16,10,10,0,0,3,2,2,cardio,18,20.0,20.0,30.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1571304133000000000,180.0,75.0,180.0,1.0,5.0,5.0,3.0,21.0,19.0,19.0,0,5,0,0,,,,,0,0,0,1,1,,7,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0.0,1571351817000000000,170.0,70.0,170.0,5.0,5.0,5.0,4.0,24.0,23.0,22.0,5,15,5,3,15.0,2.5,6mm,20mm,0,0,2,0,0,,15,175.0,35.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571364373000000000,181.0,180.0,185.0,0.0,4.0,5.0,2.0,20.0,20.0,18.0,3,2,10,1,25.0,0,18,18,1,1,1,6,12,Cardio,28,27.0,137.0,,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1571364718000000000,170.0,66.0,170.0,5.0,,,,23.0,23.0,20.0,3,6,6,2,18.0,0,8mm,16mm,0,0,0,3,3,"mild cardio, stretching",25,36.0,35.0,,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1571368542000000000,188.0,80.0,191.0,2.0,7.0,7.0,4.0,20.0,20.0,17.0,3,8,1,0,30.0,30,11,11,0,0,1,1,1,,15,103.0,43.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1571393998000000000,188.0,71.0,185.0,2.0,9.0,9.0,6.0,,,,4,7,4,2,38.0,,,,1,1,0,3,3,,20,25.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1.0,0.0,0.0,1.0,1571584894000000000,183.0,155.0,195.0,3.0,4.0,4.0,2.0,,,,2,5,0,1,,,,,0,0,0,0,1,,20,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,1.0,0.0,1571730341000000000,167.64,60.328,169.0,5.0,5.0,5.0,3.0,28.0,28.0,24.0,3,5,1,0,,,,,0,0,2,1,1,Skateboard ,5,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1572844648000000000,171.0,67.2,167.0,15.0,12.0,10.0,8.0,,,,3,5,4,2,,25,7mm 6.5,10 mm +21,0,0,0,2,1,,Unknown ,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,0.0,0.0,1573577643000000000,178.0,77.0,178.0,5.0,6.0,6.0,4.0,24.0,24.0,23.0,3,9,2,1,,,,,0,0,0,1,2,,13,30.0,30.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,1.0,0.0,0.0,1573702764000000000,183.0,68.3,186.0,0.0,5.0,5.0,3.0,24.0,24.0,22.0,5,7,4,3,,,,,2,0,4,3,1,Mountain biking,15,,50.0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1573933723000000000,173.0,60.0,175.0,4.0,10.0,10.0,7.0,27.0,27.0,25.0,4,6,12,3,45.0,45,6,6,0,0,2,4,9,Yoga,18,5.0,20.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0.0,0.0,1.0,0.0,1576219755000000000,169.0,65.0,168.0,15.0,5.0,4.0,3.0,22.0,18.0,18.0,1,2,0,0,,,,,0,0,0,0,0,"Bicycling, ultimate Frisbee",1,,15.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1577269766000000000,175.0,57.0,175.0,1.0,11.0,11.0,8.0,30.0,30.0,28.0,3,10,2,2,36.0,,"8mm, 8kg",,1,0,0,2,2,,23,70.0,35.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1577500970000000000,178.0,71.0,185.0,11.0,8.0,8.0,6.0,,,,3,3,1,2,55.0,,8,20,0,0,0,3,2,,18,,,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1578534645000000000,179.0,69.0,185.0,15.0,9.0,9.0,5.0,25.0,23.0,20.0,3,10,3,1,90.0,90,,,1,1,1,1,1,,25,,,,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1579588871000000000,178.0,60.0,178.0,8.0,8.0,8.0,6.0,25.0,,22.0,2,5,1,2,70.0,70,6,6,0,0,0,0,0,,25,60.0,30.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1580023987000000000,180.0,73.0,183.0,5.0,8.0,8.0,4.0,25.0,,20.0,2,5,2,1,,,,,1,1,0,3,3,,20,40.0,25.0,40.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,0.0,1.0,0.0,1580967149000000000,178.0,75.0,166.0,1.0,4.0,4.0,2.0,22.0,22.0,19.0,2,1,5,0,,,,,0,0,0,2,2,Running,7,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1582012615000000000,185.0,82.0,188.0,5.0,5.0,5.0,2.0,,,,2,6,6,0,0.0,0,0,0,0,0,0,0,0,I run about 40 miles per week (>10 hours),15,,50.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1583054630000000000,178.0,72.0,178.0,1.0,6.0,6.0,4.0,24.0,24.0,20.0,4,10,2,0,25.0,,,,0,0,0,1,1,,,25.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,1.0,0.0,0.0,1583858572000000000,179.0,82.0,182.0,2.0,5.0,5.0,3.0,,,,4,13,1,0,0.0,0,20,20,0,0,0,0,0,,9,5.0,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1585145454000000000,185.3,87.0,188.0,0.0,5.0,5.0,3.0,24.0,24.0,21.0,3,12,4,2,17.0,17,12,12,0,0,1,2,4,yoga,14,20.0,35.0,20.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1585192965000000000,178.0,68.0,178.0,5.0,5.0,5.0,4.0,22.0,22.0,19.0,3,1,2,1,10.0,0,10,12,0,0,1,1,2,,12,,20.0,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1585916750000000000,172.0,65.7,172.0,5.0,9.0,9.0,7.0,28.0,28.0,26.0,4,10,0,0,21.0,,,,0,0,0,3,3,,,70.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.0,1.0,0.0,1586528359000000000,182.0,70.0,190.5,5.0,7.0,7.0,5.0,,11.0,,3,5,3,0,,na,7,na,0,0,0,3,3,,25,,30.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1586593942000000000,170.0,68.0,170.0,1.0,4.0,4.0,2.0,20.0,19.0,18.0,1,2,1,3,,,,,0,0,1,0,0,cycling,6,,10.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0.0,0.0,1587087837000000000,192.0,75.0,198.0,5.0,6.0,6.0,4.0,,,,3,7,7,0,,,,,0,0,0,3,7,parkour,15,25.0,20.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1587899728000000000,160.0,45.0,161.0,3.0,8.0,8.0,6.0,28.0,,,4,8,3,3,,27,8mm no added weight,8mm no added weight ,0,0,1,2,1,Running,20,20.0,30.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1588773299000000000,173.0,61.235,173.0,2.0,5.0,5.0,4.0,29.0,29.0,27.0,3,4,1,2,,,,,2,1,1,2,1,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1589331872000000000,178.0,70.0,187.0,15.0,12.0,9.0,7.0,30.0,28.0,24.0,3,10,3,1,45.0,70,8mm,6mm,1,1,0,0,0,none,30,45.0,70.0,35.0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,1589363282000000000,172.0,62.0,175.0,15.0,5.0,3.0,2.0,25.0,22.0,20.0,3,12,12,2,6.0,-7,,,0,0,0,5,6,,0,,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1589605971000000000,170.0,65.0,171.0,2.0,10.0,9.0,8.0,25.0,,22.0,3,10,1,0,40.0,35kg,6mm,8mm,0,0,0,0,0,"discgolf, skating, onewheeling",20,25.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1590613900000000000,173.0,73.0,182.0,5.0,5.0,5.0,4.0,,,,3,10,5,2,75.0,7.5,12,12,0,0,1,0,3,"running, cycling",9,15.0,50.0,,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1.0,1.0,0.0,0.0,1590846628000000000,174.3,61.7,182.0,2.0,5.0,5.0,4.0,,,,1,4,3,1,,,,,0,0,0,1,2,,20+,,,,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1591868829000000000,188.0,86.0,203.0,1.0,5.0,4.0,4.0,,,,2,4,2,3,29.0,,12,,0,0,0,1,1,,18,,,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1.0,0.0,1.0,0.0,1594011391000000000,193.0,91.5,193.0,4.0,7.0,6.0,6.0,,,,2,4,4,2,,,,,0,0,0,1,1,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
1.0,1.0,0.0,0.0,1594036524000000000,172.72,55.0,177.8,5.0,4.0,4.0,3.0,,,,2,12,0,0,,,,,0,0,1,0,0,,17,45.0,43.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,1594707159000000000,180.0,81.0,182.0,9.0,7.0,6.0,4.0,29.0,29.0,25.0,3,8,4,3,35.0,40,8,8,0,0,0,2,2,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
1.0,1.0,0.0,0.0,1595640067000000000,110.0,60.0,110.0,1.0,6.0,6.0,5.0,16.0,19.0,22.0,5,11,10,3,60.0,123,10,312,6,9,3,2,9,312,30,150.0,150.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,0.0,0.0,1595729266000000000,180.0,68.0,182.0,1.0,6.0,6.0,4.0,,,,3,12,10,2,20.0,40,"14, 16kg",10,0,0,0,4,15,stretching,15,,25.0,30.0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1596355116000000000,182.0,76.0,200.0,4.0,9.0,7.0,7.0,31.0,30.0,27.0,3,6,7,7,36.0,32,4,6,4,3,7,7,15,"Yoga, Cardio, Pilates",27,45.0,120.0,,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1596845254000000000,186.0,74.0,191.0,9.0,9.0,7.0,5.0,,,,3,4,4,2,30.0,25,,,1,1,1,2,1,,15,25.0,25.0,7.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1598164957000000000,178.0,75.0,195.0,1.0,3.0,3.0,3.0,24.0,24.0,19.0,2,5,0,0,,,,,0,0,0,0,0,skiing,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1598248115000000000,187.0,80.0,182.0,3.0,2.0,1.0,1.0,18.0,18.0,15.0,2,4,0,0,,,,,0,0,1,1,1,,5,10.0,10.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,1.0,0.0,1599451104000000000,165.0,52.0,172.0,12.0,8.0,8.0,4.0,28.0,,,5,12,10,3,28.0,Don’t know,6mm,Don’t know,1,1,1,3,3,,15,8.0,12.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1599808464000000000,168.0,61.6,168.0,3.0,9.0,9.0,6.0,,,,3,9,3,1,50.0,50,6,6,0,0,0,1,3,,,25.0,,,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0.0,1600249920000000000,183.0,68.0,183.0,15.0,6.0,3.0,4.0,25.0,24.0,23.0,3,7,0,0,100.0,,,,1,0,1,1,1,"Yoga, trail run, mountain bike, uncle life",,,,,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1602397254000000000,173.0,69.0,155.0,15.0,7.0,6.0,5.0,26.0,24.0,20.0,3,2,6,1,,,,,0,0,0,1,1,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
1.0,1.0,0.0,0.0,1603248479000000000,182.0,78.0,193.0,5.0,5.0,5.0,5.0,24.0,24.0,21.0,4,10,0,0,5.0,0,15,18,0,0,0,4,1,,18,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,0.0,1.0,0.0,1604128382000000000,190.0,77.0,200.0,8.0,8.0,7.0,4.0,28.0,28.0,26.0,6,8,4,1,17.0,17,10,10,0,0,1,1,1,,15,9.0,20.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1.0,0.0,1.0,0.0,1605041865000000000,170.0,62.0,170.0,5.0,11.0,9.0,8.0,30.0,28.0,29.0,3,5,3,3,,,,,0,0,0,2,2,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1605571368000000000,160.0,56.0,165.0,11.0,8.0,8.0,5.0,31.0,31.0,28.0,3,11,10,1,36.0,I forget but I think it's stronger than open crimp,unsure (rarely use min edge),unsure,1,1,0,3,4,"Running, biking, swimming, skiing","The most I've gotten was 35ish but I don't usually try, it seems useless",32.0,,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1605607918000000000,180.0,72.0,,6.0,11.0,10.0,8.0,27.0,,24.0,4,15,1,0,50.0,50,7mm,7mm,0,0,0,0,0,,23,90.0,39.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1606096126000000000,182.0,78.0,188.0,1.0,7.0,7.0,6.0,,,,5,10,2,0,,-,-,-,0,0,0,1,2,,20,20.0,40.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1609256077000000000,160.0,56.0,165.0,11.0,8.0,8.0,5.0,31.0,31.0,28.0,4,12,6,2,,43,6mm,Idk,1,0,0,2,2,"Skiing, running, swimming",Idk,75.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1611018961000000000,182.0,84.0,193.0,2.0,7.0,7.0,6.0,21.0,20.0,21.0,4,8,4,3,32.0,35kg,10mm,12mm,0,0,0,4,2,Mountaineering,12,40.0,10.0,6.0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1612512510000000000,185.0,77.0,189.0,3.0,8.0,8.0,5.0,,,,3,8,10,2,29.0,43,7mm,10mm,0,0,1,3,3,,23,,85.0,60.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1614038526000000000,174.0,59.0,177.0,4.0,11.0,8.0,8.0,,,,4,10,3,4,,,,,2,2,1,2,1,,22,,40.0,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1616439758000000000,180.0,71.0,180.0,1.0,5.0,5.0,3.0,30.0,30.0,28.0,2,4,0,0,,,,,1,0,0,0,0,,10,15.0,20.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1616661643000000000,177.0,78.0,180.0,1.0,1.0,1.0,1.0,27.0,,27.0,3,3,4,3,25.0,15,12,15,0,0,1,1,1,,15,35.0,15.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0.0,1.0,0.0,0.0,1617858794000000000,158.75,58.96,155.0,2.0,3.0,2.0,1.0,22.0,21.0,19.0,1,2,1,0,,,,,0,0,0,2,1,Running,1,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1.0,0.0,1.0,0.0,1618760865000000000,172.0,65.0,182.0,15.0,6.0,6.0,6.0,27.0,26.0,24.0,3,10,4,2,,27,,,0,0,1,1,1,,70,,30.0,25.0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0.0,1619631209000000000,176.0,76.0,177.0,13.0,7.0,,3.0,26.0,25.0,21.0,2,8,0,0,,,,,0,0,0,0,0,,25,,45.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1619719257000000000,181.0,68.0,181.0,1.0,4.0,4.0,3.0,22.0,22.0,20.0,3,8,1,0,,,,,0,0,1,7,1,,13,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0.0,1624428322000000000,172.0,82.5,191.7,2.0,7.0,7.0,5.0,22.0,22.0,19.0,2,4,2,1,,,,,0,0,0,5,10,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1625340893000000000,165.0,63.0,165.0,8.0,11.0,11.0,9.0,31.0,31.0,30.0,4,12,4,1,50.0,50,6,6,1,1,0,1,1,,10,40.0,30.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1625375536000000000,164.0,68.0,164.0,4.0,5.0,5.0,4.0,29.0,29.0,25.0,2,3,4,3,40.0,40,6mm,8mm,0,0,2,1,1,Running,25,40.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1.0,1.0,0.0,0.0,1625555036000000000,178.0,65.0,182.0,3.0,7.0,7.0,5.0,27.0,26.0,23.0,3,4,2,7,,,,,0,0,1,0,0,,30,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1625647083000000000,172.0,53.0,172.0,7.0,9.0,9.0,6.0,,,,2,6,3,1,,41.25,6,6,1,1,0,1,1,"Hiking, running, mountain biking.",15,25.0,25.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,0.0,1.0,0.0,1626051689000000000,180.0,78.0,180.0,15.0,10.0,10.0,8.0,14.0,,,3,4,4,0,,,,,0,0,1,5,4,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1629639582000000000,180.0,63.5,181.0,1.0,4.0,4.0,3.0,22.0,22.0,18.0,1,2,1,2,36.0,20,5mm,10mm,1,0,1,1,1,Running,20,30.0,30.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,0.0,1634380050000000000,172.0,57.0,172.0,2.0,6.0,6.0,4.0,26.0,26.0,24.0,2,4,2,0,,,,,0,0,0,1,2,,15,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
